ano,municipio,uf,sexo,area,pop
2010,Tapauá,AM,Homens,Rural,4578
2010,Tapauá,AM,Mulheres,Urbana,5121
2010,Tapauá,AM,Mulheres,Rural,3881
2010,Tefé,AM,Homens,Urbana,25375
2010,Tefé,AM,Homens,Rural,6143
2010,Tefé,AM,Mulheres,Urbana,24694
2010,Tefé,AM,Mulheres,Rural,5241
2010,Tonantins,AM,Homens,Urbana,4580
2010,Tonantins,AM,Homens,Rural,4197
2010,Tonantins,AM,Mulheres,Urbana,4319
2010,Tonantins,AM,Mulheres,Rural,3983
2010,Uarini,AM,Homens,Urbana,3472
2010,Uarini,AM,Homens,Rural,2860
2010,Uarini,AM,Mulheres,Urbana,3323
2010,Uarini,AM,Mulheres,Rural,2236
2010,Urucará,AM,Homens,Urbana,5068
2010,Urucará,AM,Homens,Rural,3786
2010,Urucará,AM,Mulheres,Urbana,4818
2010,Urucará,AM,Mulheres,Rural,3422
2010,Urucurituba,AM,Homens,Urbana,5379
2010,Urucurituba,AM,Homens,Rural,4150
2010,Urucurituba,AM,Mulheres,Urbana,5069
2010,Urucurituba,AM,Mulheres,Rural,3239
2010,Amajari,RR,Homens,Urbana,631
2010,Amajari,RR,Homens,Rural,4361
2010,Amajari,RR,Mulheres,Urbana,588
2010,Amajari,RR,Mulheres,Rural,3747
2010,Alto Alegre,RR,Homens,Urbana,2408
2010,Alto Alegre,RR,Homens,Rural,6268
2010,Alto Alegre,RR,Mulheres,Urbana,2372
2010,Alto Alegre,RR,Mulheres,Rural,5400
2010,Boa Vista,RR,Homens,Urbana,136877
2010,Boa Vista,RR,Homens,Rural,3924
2010,Boa Vista,RR,Mulheres,Urbana,140922
2010,Boa Vista,RR,Mulheres,Rural,2590
2010,Bonfim,RR,Homens,Urbana,1870
2010,Bonfim,RR,Homens,Rural,4009
2010,Bonfim,RR,Mulheres,Urbana,1841
2010,Bonfim,RR,Mulheres,Rural,3223
2010,Cantá,RR,Homens,Urbana,1129
2010,Cantá,RR,Homens,Rural,6409
2010,Cantá,RR,Mulheres,Urbana,1128
2010,Cantá,RR,Mulheres,Rural,5236
2010,Caracaraí,RR,Homens,Urbana,5665
2010,Caracaraí,RR,Homens,Rural,4067
2010,Caracaraí,RR,Mulheres,Urbana,5245
2010,Caracaraí,RR,Mulheres,Rural,3421
2010,Caroebe,RR,Homens,Urbana,1666
2010,Caroebe,RR,Homens,Rural,2643
2010,Caroebe,RR,Mulheres,Urbana,1658
2010,Caroebe,RR,Mulheres,Rural,2147
2010,Iracema,RR,Homens,Urbana,2087
2010,Iracema,RR,Homens,Rural,2513
2010,Iracema,RR,Mulheres,Urbana,1991
2010,Iracema,RR,Mulheres,Rural,2105
2010,Mucajaí,RR,Homens,Urbana,4546
2010,Mucajaí,RR,Homens,Rural,3319
2010,Mucajaí,RR,Mulheres,Urbana,4389
2010,Mucajaí,RR,Mulheres,Rural,2538
2010,Normandia,RR,Homens,Urbana,1160
2010,Normandia,RR,Homens,Rural,3518
2010,Normandia,RR,Mulheres,Urbana,1151
2010,Normandia,RR,Mulheres,Rural,3111
2010,Pacaraima,RR,Homens,Urbana,2304
2010,Pacaraima,RR,Homens,Rural,3104
2010,Pacaraima,RR,Mulheres,Urbana,2210
2010,Pacaraima,RR,Mulheres,Rural,2815
2010,Rorainópolis,RR,Homens,Urbana,5372
2010,Rorainópolis,RR,Homens,Rural,7551
2010,Rorainópolis,RR,Mulheres,Urbana,5301
2010,Rorainópolis,RR,Mulheres,Rural,6055
2010,São João da Baliza,RR,Homens,Urbana,2398
2010,São João da Baliza,RR,Homens,Rural,1153
2010,São João da Baliza,RR,Mulheres,Urbana,2357
2010,São João da Baliza,RR,Mulheres,Rural,861
2010,São Luiz,RR,Homens,Urbana,2237
2010,São Luiz,RR,Homens,Rural,1331
2010,São Luiz,RR,Mulheres,Urbana,2218
2010,São Luiz,RR,Mulheres,Rural,964
2010,Uiramutã,RR,Homens,Urbana,600
2010,Uiramutã,RR,Homens,Rural,3739
2010,Uiramutã,RR,Mulheres,Urbana,538
2010,Uiramutã,RR,Mulheres,Rural,3498
2010,Abaetetuba,PA,Homens,Urbana,40943
2010,Abaetetuba,PA,Homens,Rural,30687
2010,Abaetetuba,PA,Mulheres,Urbana,42055
2010,Abaetetuba,PA,Mulheres,Rural,27415
2010,Abel Figueiredo,PA,Homens,Urbana,3107
2010,Abel Figueiredo,PA,Homens,Rural,426
2010,Abel Figueiredo,PA,Mulheres,Urbana,2927
2010,Abel Figueiredo,PA,Mulheres,Rural,320
2010,Acará,PA,Homens,Urbana,6267
2010,Acará,PA,Homens,Rural,21848
2010,Acará,PA,Mulheres,Urbana,6354
2010,Acará,PA,Mulheres,Rural,19100
2010,Afuá,PA,Homens,Urbana,4752
2010,Afuá,PA,Homens,Rural,13701
2010,Afuá,PA,Mulheres,Urbana,4726
2010,Afuá,PA,Mulheres,Rural,11863
2010,Água Azul do Norte,PA,Homens,Urbana,2478
2010,Água Azul do Norte,PA,Homens,Rural,11140
2010,Água Azul do Norte,PA,Mulheres,Urbana,2398
2010,Água Azul do Norte,PA,Mulheres,Rural,9041
2010,Alenquer,PA,Homens,Urbana,13506
2010,Alenquer,PA,Homens,Rural,13524
2010,Alenquer,PA,Mulheres,Urbana,14216
2010,Alenquer,PA,Mulheres,Rural,11380
2010,Almeirim,PA,Homens,Urbana,9964
2010,Almeirim,PA,Homens,Rural,7504
2010,Almeirim,PA,Mulheres,Urbana,10001
2010,Almeirim,PA,Mulheres,Rural,6145
2010,Altamira,PA,Homens,Urbana,41506
2010,Altamira,PA,Homens,Rural,8313
2010,Altamira,PA,Mulheres,Urbana,42586
2010,Altamira,PA,Mulheres,Rural,6670
2010,Anajás,PA,Homens,Urbana,4735
2010,Anajás,PA,Homens,Rural,8222
2010,Anajás,PA,Mulheres,Urbana,4759
2010,Anajás,PA,Mulheres,Rural,7043
2010,Ananindeua,PA,Homens,Urbana,226022
2010,Ananindeua,PA,Homens,Rural,613
2010,Ananindeua,PA,Mulheres,Urbana,244797
2010,Ananindeua,PA,Mulheres,Rural,548
2010,Anapu,PA,Homens,Urbana,4991
2010,Anapu,PA,Homens,Rural,6001
2010,Anapu,PA,Mulheres,Urbana,4842
2010,Anapu,PA,Mulheres,Rural,4709
2010,Augusto Corrêa,PA,Homens,Urbana,9214
2010,Augusto Corrêa,PA,Homens,Rural,11775
2010,Augusto Corrêa,PA,Mulheres,Urbana,9026
2010,Augusto Corrêa,PA,Mulheres,Rural,10482
2010,Aurora do Pará,PA,Homens,Urbana,3986
2010,Aurora do Pará,PA,Homens,Rural,9634
2010,Aurora do Pará,PA,Mulheres,Urbana,4182
2010,Aurora do Pará,PA,Mulheres,Rural,8744
2010,Aveiro,PA,Homens,Urbana,1648
2010,Aveiro,PA,Homens,Rural,6719
2010,Aveiro,PA,Mulheres,Urbana,1531
2010,Aveiro,PA,Mulheres,Rural,5951
2010,Bagre,PA,Homens,Urbana,5315
2010,Bagre,PA,Homens,Rural,6820
2010,Bagre,PA,Mulheres,Urbana,5346
2010,Bagre,PA,Mulheres,Rural,6383
2010,Baião,PA,Homens,Urbana,9468
2010,Baião,PA,Homens,Rural,9978
2010,Baião,PA,Mulheres,Urbana,9087
2010,Baião,PA,Mulheres,Rural,8349
2010,Bannach,PA,Homens,Urbana,657
2010,Bannach,PA,Homens,Rural,1190
2010,Bannach,PA,Mulheres,Urbana,625
2010,Bannach,PA,Mulheres,Rural,959
2010,Barcarena,PA,Homens,Urbana,17769
2010,Barcarena,PA,Homens,Rural,32577
2010,Barcarena,PA,Mulheres,Urbana,18528
2010,Barcarena,PA,Mulheres,Rural,30985
2010,Belém,PA,Homens,Urbana,652860
2010,Belém,PA,Homens,Rural,6148
2010,Belém,PA,Mulheres,Urbana,728615
2010,Belém,PA,Mulheres,Rural,5776
2010,Belterra,PA,Homens,Urbana,3450
2010,Belterra,PA,Homens,Rural,5031
2010,Belterra,PA,Mulheres,Urbana,3402
2010,Belterra,PA,Mulheres,Rural,4435
2010,Benevides,PA,Homens,Urbana,14354
2010,Benevides,PA,Homens,Rural,11461
2010,Benevides,PA,Mulheres,Urbana,14558
2010,Benevides,PA,Mulheres,Rural,11278
2010,Bom Jesus do Tocantins,PA,Homens,Urbana,4039
2010,Bom Jesus do Tocantins,PA,Homens,Rural,4012
2010,Bom Jesus do Tocantins,PA,Mulheres,Urbana,4119
2010,Bom Jesus do Tocantins,PA,Mulheres,Rural,3128
2010,Bonito,PA,Homens,Urbana,1931
2010,Bonito,PA,Homens,Rural,5183
2010,Bonito,PA,Mulheres,Urbana,1896
2010,Bonito,PA,Mulheres,Rural,4620
2010,Bragança,PA,Homens,Urbana,35699
2010,Bragança,PA,Homens,Rural,21592
2010,Bragança,PA,Mulheres,Urbana,36922
2010,Bragança,PA,Mulheres,Rural,19014
2010,Brasil Novo,PA,Homens,Urbana,3405
2010,Brasil Novo,PA,Homens,Rural,4909
2010,Brasil Novo,PA,Mulheres,Urbana,3494
2010,Brasil Novo,PA,Mulheres,Rural,3882
2010,Brejo Grande do Araguaia,PA,Homens,Urbana,2158
2010,Brejo Grande do Araguaia,PA,Homens,Rural,1674
2010,Brejo Grande do Araguaia,PA,Mulheres,Urbana,2150
2010,Brejo Grande do Araguaia,PA,Mulheres,Rural,1335
2010,Breu Branco,PA,Homens,Urbana,14696
2010,Breu Branco,PA,Homens,Rural,12389
2010,Breu Branco,PA,Mulheres,Urbana,14612
2010,Breu Branco,PA,Mulheres,Rural,10796
2010,Breves,PA,Homens,Urbana,23187
2010,Breves,PA,Homens,Rural,24601
2010,Breves,PA,Mulheres,Urbana,23373
2010,Breves,PA,Mulheres,Rural,21699
2010,Bujaru,PA,Homens,Urbana,3950
2010,Bujaru,PA,Homens,Rural,9385
2010,Bujaru,PA,Mulheres,Urbana,4149
2010,Bujaru,PA,Mulheres,Rural,8211
2010,Cachoeira do Piriá,PA,Homens,Urbana,2786
2010,Cachoeira do Piriá,PA,Homens,Rural,10934
2010,Cachoeira do Piriá,PA,Mulheres,Urbana,2746
2010,Cachoeira do Piriá,PA,Mulheres,Rural,10018
2010,Cachoeira do Arari,PA,Homens,Urbana,3643
2010,Cachoeira do Arari,PA,Homens,Rural,6902
2010,Cachoeira do Arari,PA,Mulheres,Urbana,3713
2010,Cachoeira do Arari,PA,Mulheres,Rural,6185
2010,Cametá,PA,Homens,Urbana,26136
2010,Cametá,PA,Homens,Rural,35880
2010,Cametá,PA,Mulheres,Urbana,26702
2010,Cametá,PA,Mulheres,Rural,32178
2010,Canaã dos Carajás,PA,Homens,Urbana,10337
2010,Canaã dos Carajás,PA,Homens,Rural,3248
2010,Canaã dos Carajás,PA,Mulheres,Urbana,10390
2010,Canaã dos Carajás,PA,Mulheres,Rural,2741
2010,Capanema,PA,Homens,Urbana,24648
2010,Capanema,PA,Homens,Rural,6846
2010,Capanema,PA,Mulheres,Urbana,26084
2010,Capanema,PA,Mulheres,Rural,6061
2010,Capitão Poço,PA,Homens,Urbana,10535
2010,Capitão Poço,PA,Homens,Rural,16086
2010,Capitão Poço,PA,Mulheres,Urbana,10906
2010,Capitão Poço,PA,Mulheres,Rural,14366
2010,Castanhal,PA,Homens,Urbana,74176
2010,Castanhal,PA,Homens,Rural,10300
2010,Castanhal,PA,Mulheres,Urbana,79202
2010,Castanhal,PA,Mulheres,Rural,9471
2010,Chaves,PA,Homens,Urbana,1263
2010,Chaves,PA,Homens,Rural,9917
2010,Chaves,PA,Mulheres,Urbana,1247
2010,Chaves,PA,Mulheres,Rural,8578
2010,Colares,PA,Homens,Urbana,1841
2010,Colares,PA,Homens,Rural,4038
2010,Colares,PA,Mulheres,Urbana,1820
2010,Colares,PA,Mulheres,Rural,3682
2010,Conceição do Araguaia,PA,Homens,Urbana,15959
2010,Conceição do Araguaia,PA,Homens,Rural,7350
2010,Conceição do Araguaia,PA,Mulheres,Urbana,16505
2010,Conceição do Araguaia,PA,Mulheres,Rural,5743
2010,Concórdia do Pará,PA,Homens,Urbana,7543
2010,Concórdia do Pará,PA,Homens,Rural,7047
2010,Concórdia do Pará,PA,Mulheres,Urbana,7545
2010,Concórdia do Pará,PA,Mulheres,Rural,6081
2010,Cumaru do Norte,PA,Homens,Urbana,1445
2010,Cumaru do Norte,PA,Homens,Rural,4636
2010,Cumaru do Norte,PA,Mulheres,Urbana,1266
2010,Cumaru do Norte,PA,Mulheres,Rural,3119
2010,Curionópolis,PA,Homens,Urbana,6344
2010,Curionópolis,PA,Homens,Rural,3322
2010,Curionópolis,PA,Mulheres,Urbana,6186
2010,Curionópolis,PA,Mulheres,Rural,2436
2010,Curralinho,PA,Homens,Urbana,5531
2010,Curralinho,PA,Homens,Rural,9528
2010,Curralinho,PA,Mulheres,Urbana,5399
2010,Curralinho,PA,Mulheres,Rural,8091
2010,Curuá,PA,Homens,Urbana,2939
2010,Curuá,PA,Homens,Rural,3517
2010,Curuá,PA,Mulheres,Urbana,2842
2010,Curuá,PA,Mulheres,Rural,2956
2010,Curuçá,PA,Homens,Urbana,6116
2010,Curuçá,PA,Homens,Rural,11452
2010,Curuçá,PA,Mulheres,Urbana,6058
2010,Curuçá,PA,Mulheres,Rural,10668
2010,Dom Eliseu,PA,Homens,Urbana,16221
2010,Dom Eliseu,PA,Homens,Rural,10403
2010,Dom Eliseu,PA,Mulheres,Urbana,16295
2010,Dom Eliseu,PA,Mulheres,Rural,8400
2010,Eldorado do Carajás,PA,Homens,Urbana,8366
2010,Eldorado do Carajás,PA,Homens,Rural,8448
2010,Eldorado do Carajás,PA,Mulheres,Urbana,8212
2010,Eldorado do Carajás,PA,Mulheres,Rural,6760
2010,Faro,PA,Homens,Urbana,3148
2010,Faro,PA,Homens,Rural,1092
2010,Faro,PA,Mulheres,Urbana,2980
2010,Faro,PA,Mulheres,Rural,957
2010,Floresta do Araguaia,PA,Homens,Urbana,4485
2010,Floresta do Araguaia,PA,Homens,Rural,5066
2010,Floresta do Araguaia,PA,Mulheres,Urbana,4229
2010,Floresta do Araguaia,PA,Mulheres,Rural,3988
2010,Garrafão do Norte,PA,Homens,Urbana,4282
2010,Garrafão do Norte,PA,Homens,Rural,8825
2010,Garrafão do Norte,PA,Mulheres,Urbana,4325
2010,Garrafão do Norte,PA,Mulheres,Rural,7602
2010,Goianésia do Pará,PA,Homens,Urbana,10621
2010,Goianésia do Pará,PA,Homens,Rural,5129
2010,Goianésia do Pará,PA,Mulheres,Urbana,10461
2010,Goianésia do Pará,PA,Mulheres,Rural,4225
2010,Gurupá,PA,Homens,Urbana,4789
2010,Gurupá,PA,Homens,Rural,10611
2010,Gurupá,PA,Mulheres,Urbana,4791
2010,Gurupá,PA,Mulheres,Rural,8871
2010,Igarapé-Açu,PA,Homens,Urbana,10347
2010,Igarapé-Açu,PA,Homens,Rural,7770
2010,Igarapé-Açu,PA,Mulheres,Urbana,10860
2010,Igarapé-Açu,PA,Mulheres,Rural,6910
2010,Igarapé-Miri,PA,Homens,Urbana,12829
2010,Igarapé-Miri,PA,Homens,Rural,16845
2010,Igarapé-Miri,PA,Mulheres,Urbana,13376
2010,Igarapé-Miri,PA,Mulheres,Rural,15027
2010,Inhangapi,PA,Homens,Urbana,1325
2010,Inhangapi,PA,Homens,Rural,3845
2010,Inhangapi,PA,Mulheres,Urbana,1446
2010,Inhangapi,PA,Mulheres,Rural,3421
2010,Ipixuna do Pará,PA,Homens,Urbana,6060
2010,Ipixuna do Pará,PA,Homens,Rural,20844
2010,Ipixuna do Pará,PA,Mulheres,Urbana,6167
2010,Ipixuna do Pará,PA,Mulheres,Rural,18238
2010,Irituia,PA,Homens,Urbana,3142
2010,Irituia,PA,Homens,Rural,13119
2010,Irituia,PA,Mulheres,Urbana,3382
2010,Irituia,PA,Mulheres,Rural,11721
2010,Itaituba,PA,Homens,Urbana,34827
2010,Itaituba,PA,Homens,Rural,14854
2010,Itaituba,PA,Mulheres,Urbana,35855
2010,Itaituba,PA,Mulheres,Rural,11957
2010,Itupiranga,PA,Homens,Urbana,10289
2010,Itupiranga,PA,Homens,Rural,16737
2010,Itupiranga,PA,Mulheres,Urbana,10201
2010,Itupiranga,PA,Mulheres,Rural,13993
2010,Jacareacanga,PA,Homens,Urbana,2627
2010,Jacareacanga,PA,Homens,Rural,5410
2010,Jacareacanga,PA,Mulheres,Urbana,2303
2010,Jacareacanga,PA,Mulheres,Rural,3763
2010,Jacundá,PA,Homens,Urbana,22505
2010,Jacundá,PA,Homens,Rural,3264
2010,Jacundá,PA,Mulheres,Urbana,23178
2010,Jacundá,PA,Mulheres,Rural,2413
2010,Juruti,PA,Homens,Urbana,7864
2010,Juruti,PA,Homens,Rural,16714
2010,Juruti,PA,Mulheres,Urbana,7988
2010,Juruti,PA,Mulheres,Rural,14520
2010,Limoeiro do Ajuru,PA,Homens,Urbana,3126
2010,Limoeiro do Ajuru,PA,Homens,Rural,9989
2010,Limoeiro do Ajuru,PA,Mulheres,Urbana,3071
2010,Limoeiro do Ajuru,PA,Mulheres,Rural,8835
2010,Mãe do Rio,PA,Homens,Urbana,11252
2010,Mãe do Rio,PA,Homens,Rural,2488
2010,Mãe do Rio,PA,Mulheres,Urbana,11800
2010,Mãe do Rio,PA,Mulheres,Rural,2364
2010,Magalhães Barata,PA,Homens,Urbana,1962
2010,Magalhães Barata,PA,Homens,Rural,2296
2010,Magalhães Barata,PA,Mulheres,Urbana,1833
2010,Magalhães Barata,PA,Mulheres,Rural,2024
2010,Marabá,PA,Homens,Urbana,92780
2010,Marabá,PA,Homens,Rural,25416
2010,Marabá,PA,Mulheres,Urbana,93490
2010,Marabá,PA,Mulheres,Rural,21983
2010,Maracanã,PA,Homens,Urbana,5768
2010,Maracanã,PA,Homens,Rural,8931
2010,Maracanã,PA,Mulheres,Urbana,5888
2010,Maracanã,PA,Mulheres,Rural,7789
2010,Marapanim,PA,Homens,Urbana,5905
2010,Marapanim,PA,Homens,Rural,7979
2010,Marapanim,PA,Mulheres,Urbana,5799
2010,Marapanim,PA,Mulheres,Rural,6922
2010,Marituba,PA,Homens,Urbana,53327
2010,Marituba,PA,Homens,Rural,557
2010,Marituba,PA,Mulheres,Urbana,53796
2010,Marituba,PA,Mulheres,Rural,566
2010,Medicilândia,PA,Homens,Urbana,4829
2010,Medicilândia,PA,Homens,Rural,10059
2010,Medicilândia,PA,Mulheres,Urbana,4730
2010,Medicilândia,PA,Mulheres,Rural,7710
2010,Melgaço,PA,Homens,Urbana,2817
2010,Melgaço,PA,Homens,Rural,10410
2010,Melgaço,PA,Mulheres,Urbana,2686
2010,Melgaço,PA,Mulheres,Rural,8895
2010,Mocajuba,PA,Homens,Urbana,9167
2010,Mocajuba,PA,Homens,Rural,4580
2010,Mocajuba,PA,Mulheres,Urbana,9112
2010,Mocajuba,PA,Mulheres,Rural,3872
2010,Moju,PA,Homens,Urbana,12621
2010,Moju,PA,Homens,Rural,24045
2010,Moju,PA,Mulheres,Urbana,12541
2010,Moju,PA,Mulheres,Rural,20811
2010,Monte Alegre,PA,Homens,Urbana,11950
2010,Monte Alegre,PA,Homens,Rural,16558
2010,Monte Alegre,PA,Mulheres,Urbana,12615
2010,Monte Alegre,PA,Mulheres,Rural,14339
2010,Muaná,PA,Homens,Urbana,7380
2010,Muaná,PA,Homens,Rural,10526
2010,Muaná,PA,Mulheres,Urbana,7141
2010,Muaná,PA,Mulheres,Rural,9157
2010,Nova Esperança do Piriá,PA,Homens,Urbana,4003
2010,Nova Esperança do Piriá,PA,Homens,Rural,6640
2010,Nova Esperança do Piriá,PA,Mulheres,Urbana,3961
2010,Nova Esperança do Piriá,PA,Mulheres,Rural,5554
2010,Nova Ipixuna,PA,Homens,Urbana,3902
2010,Nova Ipixuna,PA,Homens,Rural,3829
2010,Nova Ipixuna,PA,Mulheres,Urbana,3824
2010,Nova Ipixuna,PA,Mulheres,Rural,3090
2010,Nova Timboteua,PA,Homens,Urbana,2751
2010,Nova Timboteua,PA,Homens,Rural,4331
2010,Nova Timboteua,PA,Mulheres,Urbana,2769
2010,Nova Timboteua,PA,Mulheres,Rural,3819
2010,Novo Progresso,PA,Homens,Urbana,9156
2010,Novo Progresso,PA,Homens,Rural,4279
2010,Novo Progresso,PA,Mulheres,Urbana,8561
2010,Novo Progresso,PA,Mulheres,Rural,3128
2010,Novo Repartimento,PA,Homens,Urbana,13923
2010,Novo Repartimento,PA,Homens,Rural,18825
2010,Novo Repartimento,PA,Mulheres,Urbana,14027
2010,Novo Repartimento,PA,Mulheres,Rural,15275
2010,Óbidos,PA,Homens,Urbana,12659
2010,Óbidos,PA,Homens,Rural,12904
2010,Óbidos,PA,Mulheres,Urbana,12807
2010,Óbidos,PA,Mulheres,Rural,10963
2010,Oeiras do Pará,PA,Homens,Urbana,5827
2010,Oeiras do Pará,PA,Homens,Rural,9190
2010,Oeiras do Pará,PA,Mulheres,Urbana,5605
2010,Oeiras do Pará,PA,Mulheres,Rural,7973
2010,Oriximiná,PA,Homens,Urbana,19740
2010,Oriximiná,PA,Homens,Rural,12016
2010,Oriximiná,PA,Mulheres,Urbana,20407
2010,Oriximiná,PA,Mulheres,Rural,10631
2010,Ourém,PA,Homens,Urbana,3732
2010,Ourém,PA,Homens,Rural,4711
2010,Ourém,PA,Mulheres,Urbana,3706
2010,Ourém,PA,Mulheres,Rural,4162
2010,Ourilândia do Norte,PA,Homens,Urbana,10201
2010,Ourilândia do Norte,PA,Homens,Rural,4069
2010,Ourilândia do Norte,PA,Mulheres,Urbana,9712
2010,Ourilândia do Norte,PA,Mulheres,Rural,3377
2010,Pacajá,PA,Homens,Urbana,6923
2010,Pacajá,PA,Homens,Rural,14676
2010,Pacajá,PA,Mulheres,Urbana,6824
2010,Pacajá,PA,Mulheres,Rural,11556
2010,Palestina do Pará,PA,Homens,Urbana,2302
2010,Palestina do Pará,PA,Homens,Rural,1577
2010,Palestina do Pará,PA,Mulheres,Urbana,2244
2010,Palestina do Pará,PA,Mulheres,Rural,1352
2010,Paragominas,PA,Homens,Urbana,37941
2010,Paragominas,PA,Homens,Rural,11326
2010,Paragominas,PA,Mulheres,Urbana,38570
2010,Paragominas,PA,Mulheres,Rural,9982
2010,Parauapebas,PA,Homens,Urbana,70054
2010,Parauapebas,PA,Homens,Rural,7839
2010,Parauapebas,PA,Mulheres,Urbana,68636
2010,Parauapebas,PA,Mulheres,Rural,7379
2010,Pau D'Arco,PA,Homens,Urbana,1857
2010,Pau D'Arco,PA,Homens,Rural,1321
2010,Pau D'Arco,PA,Mulheres,Urbana,1784
2010,Pau D'Arco,PA,Mulheres,Rural,1071
2010,Peixe-Boi,PA,Homens,Urbana,2084
2010,Peixe-Boi,PA,Homens,Rural,1955
2010,Peixe-Boi,PA,Mulheres,Urbana,2085
2010,Peixe-Boi,PA,Mulheres,Rural,1730
2010,Piçarra,PA,Homens,Urbana,1785
2010,Piçarra,PA,Homens,Rural,4991
2010,Piçarra,PA,Mulheres,Urbana,1796
2010,Piçarra,PA,Mulheres,Rural,4125
2010,Placas,PA,Homens,Urbana,2503
2010,Placas,PA,Homens,Rural,10065
2010,Placas,PA,Mulheres,Urbana,2351
2010,Placas,PA,Mulheres,Rural,9015
2010,Ponta de Pedras,PA,Homens,Urbana,6122
2010,Ponta de Pedras,PA,Homens,Rural,7257
2010,Ponta de Pedras,PA,Mulheres,Urbana,6302
2010,Ponta de Pedras,PA,Mulheres,Rural,6318
2010,Portel,PA,Homens,Urbana,12350
2010,Portel,PA,Homens,Rural,14468
2010,Portel,PA,Mulheres,Urbana,12502
2010,Portel,PA,Mulheres,Rural,12852
2010,Porto de Moz,PA,Homens,Urbana,7386
2010,Porto de Moz,PA,Homens,Rural,10226
2010,Porto de Moz,PA,Mulheres,Urbana,7197
2010,Porto de Moz,PA,Mulheres,Rural,9147
2010,Prainha,PA,Homens,Urbana,4545
2010,Prainha,PA,Homens,Rural,10971
2010,Prainha,PA,Mulheres,Urbana,4414
2010,Prainha,PA,Mulheres,Rural,9419
2010,Primavera,PA,Homens,Urbana,3228
2010,Primavera,PA,Homens,Rural,2072
2010,Primavera,PA,Mulheres,Urbana,3163
2010,Primavera,PA,Mulheres,Rural,1805
2010,Quatipuru,PA,Homens,Urbana,2712
2010,Quatipuru,PA,Homens,Rural,3749
2010,Quatipuru,PA,Mulheres,Urbana,2601
2010,Quatipuru,PA,Mulheres,Rural,3349
2010,Redenção,PA,Homens,Urbana,34886
2010,Redenção,PA,Homens,Rural,3130
2010,Redenção,PA,Mulheres,Urbana,35179
2010,Redenção,PA,Mulheres,Rural,2361
2010,Rio Maria,PA,Homens,Urbana,6797
2010,Rio Maria,PA,Homens,Rural,2364
2010,Rio Maria,PA,Mulheres,Urbana,6715
2010,Rio Maria,PA,Mulheres,Rural,1821
2010,Rondon do Pará,PA,Homens,Urbana,17175
2010,Rondon do Pará,PA,Homens,Rural,7099
2010,Rondon do Pará,PA,Mulheres,Urbana,17521
2010,Rondon do Pará,PA,Mulheres,Rural,5169
2010,Rurópolis,PA,Homens,Urbana,7593
2010,Rurópolis,PA,Homens,Rural,13282
2010,Rurópolis,PA,Mulheres,Urbana,7680
2010,Rurópolis,PA,Mulheres,Rural,11532
2010,Salinópolis,PA,Homens,Urbana,16908
2010,Salinópolis,PA,Homens,Rural,2188
2010,Salinópolis,PA,Mulheres,Urbana,16483
2010,Salinópolis,PA,Mulheres,Rural,1842
2010,Salvaterra,PA,Homens,Urbana,6339
2010,Salvaterra,PA,Homens,Rural,3953
2010,Salvaterra,PA,Mulheres,Urbana,6333
2010,Salvaterra,PA,Mulheres,Rural,3558
2010,Santa Bárbara do Pará,PA,Homens,Urbana,2667
2010,Santa Bárbara do Pará,PA,Homens,Rural,6088
2010,Santa Bárbara do Pará,PA,Mulheres,Urbana,2791
2010,Santa Bárbara do Pará,PA,Mulheres,Rural,5595
2010,Santa Cruz do Arari,PA,Homens,Urbana,1954
2010,Santa Cruz do Arari,PA,Homens,Rural,2188
2010,Santa Cruz do Arari,PA,Mulheres,Urbana,2040
2010,Santa Cruz do Arari,PA,Mulheres,Rural,1973
2010,Santa Izabel do Pará,PA,Homens,Urbana,21066
2010,Santa Izabel do Pará,PA,Homens,Rural,10090
2010,Santa Izabel do Pará,PA,Mulheres,Urbana,21934
2010,Santa Izabel do Pará,PA,Mulheres,Rural,6376
2010,Santa Luzia do Pará,PA,Homens,Urbana,4293
2010,Santa Luzia do Pará,PA,Homens,Rural,5591
2010,Santa Luzia do Pará,PA,Mulheres,Urbana,4400
2010,Santa Luzia do Pará,PA,Mulheres,Rural,5140
2010,Santa Maria das Barreiras,PA,Homens,Urbana,3289
2010,Santa Maria das Barreiras,PA,Homens,Rural,6208
2010,Santa Maria das Barreiras,PA,Mulheres,Urbana,3068
2010,Santa Maria das Barreiras,PA,Mulheres,Rural,4641
2010,Santa Maria do Pará,PA,Homens,Urbana,6425
2010,Santa Maria do Pará,PA,Homens,Rural,5067
2010,Santa Maria do Pará,PA,Mulheres,Urbana,6903
2010,Santa Maria do Pará,PA,Mulheres,Rural,4631
2010,Santana do Araguaia,PA,Homens,Urbana,14893
2010,Santana do Araguaia,PA,Homens,Rural,14895
2010,Santana do Araguaia,PA,Mulheres,Urbana,14770
2010,Santana do Araguaia,PA,Mulheres,Rural,11595
2010,Santarém,PA,Homens,Urbana,104001
2010,Santarém,PA,Homens,Rural,41532
2010,Santarém,PA,Mulheres,Urbana,111789
2010,Santarém,PA,Mulheres,Rural,37258
2010,Santarém Novo,PA,Homens,Urbana,921
2010,Santarém Novo,PA,Homens,Rural,2290
2010,Santarém Novo,PA,Mulheres,Urbana,888
2010,Santarém Novo,PA,Mulheres,Rural,2042
2010,Santo Antônio do Tauá,PA,Homens,Urbana,7299
2010,Santo Antônio do Tauá,PA,Homens,Rural,6134
